ParkingID,VehicleType,EntryTime,ExitTime,ParkingFee,Floor,SlotNumber,IsReserved,Violations
318,Car,2023-10-14 00:32:00,2023-10-14 04:02:00,306.77,3,28,0,1
319,Truck,2023-09-09 02:54:00,2023-09-09 04:27:00,114.21,2,7,1,2
320,Bike,2023-03-30 08:16:00,2023-03-30 08:53:00,66.42,2,26,1,2
321,SUV,2023-02-10 17:25:00,2023-02-10 19:42:00,94.47,2,11,1,0
322,Car,2023-10-24 15:13:00,2023-10-24 18:04:00,86.84,1,24,1,1
323,SUV,2023-03-28 16:38:00,2023-03-28 19:33:00,262.53,4,43,1,0
324,Bike,2023-08-28 08:50:00,2023-08-28 09:36:00,90.24,1,10,0,0
325,Bike,2023-02-07 23:38:00,2023-02-08 02:00:00,91.02,4,37,1,2
326,Bike,2023-11-25 06:38:00,2023-11-25 07:39:00,115.53,2,13,1,0
327,Truck,2023-04-21 08:54:00,2023-04-21 12:27:00,133.91,3,44,1,2
328,Truck,2023-05-23 13:27:00,2023-05-23 16:11:00,111.41,5,42,0,1
329,SUV,2023-09-26 03:09:00,2023-09-26 05:17:00,126.02,5,39,0,0
330,SUV,2023-09-26 05:10:00,2023-09-26 07:07:00,185.63,2,19,1,2
331,Car,2023-03-01 00:35:00,2023-03-01 04:22:00,122.56,1,19,0,0
332,Car,2023-01-12 09:21:00,2023-01-12 13:16:00,350.38,3,12,0,1
333,SUV,2023-02-06 00:30:00,2023-02-06 03:23:00,175.32,4,22,1,0
334,Truck,2023-03-16 11:26:00,2023-03-16 14:01:00,197.47,2,47,0,0
335,Bike,2023-09-24 10:31:00,2023-09-24 14:07:00,339.28,3,37,1,2
336,SUV,2023-05-24 05:13:00,2023-05-24 07:30:00,199.3,3,30,1,1
337,Car,2023-03-10 15:01:00,2023-03-10 17:26:00,239.98,4,46,1,1
338,Truck,2023-01-01 09:10:00,2023-01-01 10:08:00,37.11,3,12,0,1
339,SUV,2023-08-21 19:43:00,2023-08-21 22:47:00,158.26,1,29,1,0
340,SUV,2023-11-06 03:56:00,2023-11-06 06:31:00,113.0,1,21,1,2
341,Truck,2023-01-31 08:54:00,2023-01-31 11:23:00,160.2,1,11,0,0
342,SUV,2023-06-16 15:28:00,2023-06-16 17:16:00,80.18,3,37,1,0
343,Truck,2023-06-08 19:12:00,2023-06-08 20:00:00,48.29,1,48,0,0
344,Bike,2023-10-15 18:59:00,2023-10-15 19:46:00,24.62,4,18,0,1
345,Truck,2023-01-12 05:04:00,2023-01-12 06:14:00,75.61,3,44,1,2
346,Truck,2023-01-11 00:58:00,2023-01-11 02:08:00,56.59,5,27,0,1
347,Truck,2023-11-09 08:24:00,2023-11-09 09:23:00,66.12,3,37,1,0
348,SUV,2023-09-22 15:08:00,2023-09-22 17:34:00,259.75,4,48,0,0
349,SUV,2023-10-31 22:46:00,2023-11-01 01:17:00,151.9,5,12,0,2
350,Truck,2023-11-23 13:29:00,2023-11-23 15:20:00,64.51,3,23,0,1
351,SUV,2023-03-17 12:27:00,2023-03-17 15:34:00,329.76,1,34,0,0
352,Car,2023-12-17 21:40:00,2023-12-18 00:13:00,133.55,2,38,1,0
353,Car,2023-02-10 18:52:00,2023-02-10 21:03:00,165.29,2,23,1,2
354,SUV,2023-12-05 19:15:00,2023-12-05 22:05:00,209.54,1,25,0,0
355,SUV,2023-09-23 02:30:00,2023-09-23 04:38:00,221.8,2,4,1,1
356,Truck,2023-06-13 17:05:00,2023-06-13 20:16:00,288.4,2,30,1,1
357,Bike,2023-07-25 10:47:00,2023-07-25 11:27:00,79.32,1,30,1,0
358,SUV,2023-04-20 10:19:00,2023-04-20 13:54:00,359.72,1,13,1,0
359,Car,2023-12-13 16:54:00,2023-12-13 18:37:00,120.33,3,42,1,0
360,Truck,2023-08-13 15:00:00,2023-08-13 18:12:00,102.26,3,49,1,2
361,SUV,2023-12-29 00:16:00,2023-12-29 01:10:00,66.68,1,14,1,2
362,Car,2023-08-17 03:43:00,2023-08-17 07:17:00,419.12,4,47,0,1
363,Car,2023-05-23 23:50:00,2023-05-24 02:21:00,155.45,2,8,1,1
364,Bike,2023-09-14 08:01:00,2023-09-14 11:37:00,259.7,3,24,0,0
365,Truck,2023-06-29 20:19:00,2023-06-29 22:53:00,154.42,2,18,0,0
366,Truck,2023-04-19 00:58:00,2023-04-19 02:00:00,71.76,5,35,0,0
367,Bike,2023-11-18 12:57:00,2023-11-18 14:29:00,106.18,1,25,1,2
368,Bike,2023-04-10 02:20:00,2023-04-10 05:09:00,279.67,4,17,1,2
369,Truck,2023-10-25 15:10:00,2023-10-25 17:58:00,227.48,5,32,0,0
370,Truck,2023-05-22 10:51:00,2023-05-22 11:57:00,44.27,5,24,0,0
371,SUV,2023-08-12 06:59:00,2023-08-12 08:14:00,145.68,5,7,1,1
372,SUV,2023-06-16 09:04:00,2023-06-16 09:44:00,41.2,1,13,1,2
373,Bike,2023-09-01 04:11:00,2023-09-01 07:20:00,139.24,3,27,1,0
374,SUV,2023-09-24 00:27:00,2023-09-24 02:45:00,234.84,1,48,0,2
375,Car,2023-08-24 19:22:00,2023-08-24 21:20:00,106.37,3,5,0,0
376,SUV,2023-02-19 04:14:00,2023-02-19 07:25:00,362.12,5,36,1,0
377,SUV,2023-06-27 13:07:00,2023-06-27 15:08:00,86.33,5,26,1,1
378,Car,2023-09-10 00:24:00,2023-09-10 03:19:00,232.32,4,42,0,1
379,Bike,2023-08-09 14:08:00,2023-08-09 15:10:00,114.86,3,45,1,1
380,Car,2023-02-12 13:25:00,2023-02-12 14:17:00,40.51,5,31,1,0
381,SUV,2023-09-20 11:40:00,2023-09-20 14:25:00,124.56,2,10,0,1
382,Bike,2023-05-01 10:08:00,2023-05-01 13:12:00,283.38,4,46,0,0
383,SUV,2023-10-07 13:14:00,2023-10-07 13:30:00,15.49,1,26,0,2
384,Car,2023-09-29 23:44:00,2023-09-30 02:17:00,301.16,4,22,0,2
385,Car,2023-12-05 21:54:00,2023-12-06 00:36:00,114.0,2,12,1,0
386,SUV,2023-12-19 06:09:00,2023-12-19 08:52:00,85.59,3,32,0,1
387,Truck,2023-08-04 13:01:00,2023-08-04 13:32:00,21.49,1,27,1,1
388,Truck,2023-08-14 04:24:00,2023-08-14 05:50:00,165.42,1,33,1,2
389,Car,2023-07-12 16:28:00,2023-07-12 17:50:00,123.66,3,20,1,0
390,Car,2023-02-11 21:50:00,2023-02-12 00:31:00,113.03,4,39,0,0
391,Truck,2023-07-14 14:40:00,2023-07-14 18:14:00,319.53,5,41,0,0
392,Truck,2023-06-24 13:52:00,2023-06-24 16:12:00,278.51,4,40,1,2
393,SUV,2023-01-20 06:54:00,2023-01-20 10:50:00,363.3,2,13,1,2
394,SUV,2023-01-04 21:50:00,2023-01-05 01:39:00,202.74,5,14,0,1
395,Truck,2023-07-18 21:09:00,2023-07-19 00:02:00,201.82,4,44,1,0
396,SUV,2023-10-22 15:02:00,2023-10-22 17:57:00,241.7,3,40,1,0
397,SUV,2023-10-11 21:22:00,2023-10-12 00:02:00,172.22,2,22,1,0
398,Bike,2023-11-30 18:26:00,2023-11-30 21:46:00,208.97,2,18,1,0
399,SUV,2023-05-29 05:59:00,2023-05-29 07:20:00,110.75,2,48,1,2
400,Car,2023-07-20 17:10:00,2023-07-20 19:47:00,191.46,5,29,1,1
401,SUV,2023-12-12 21:10:00,2023-12-13 00:46:00,128.17,1,43,1,2
402,SUV,2023-09-20 01:47:00,2023-09-20 03:02:00,82.04,5,16,1,1
403,Truck,2023-06-03 07:11:00,2023-06-03 09:06:00,134.78,4,46,0,0
404,Car,2023-04-06 01:37:00,2023-04-06 02:24:00,48.66,1,35,0,0
405,SUV,2023-12-05 14:44:00,2023-12-05 15:17:00,40.79,4,34,1,0
406,SUV,2023-03-03 17:52:00,2023-03-03 21:13:00,392.25,1,3,1,0
407,Bike,2023-03-29 08:57:00,2023-03-29 12:15:00,361.14,5,4,0,0
408,SUV,2023-04-10 23:36:00,2023-04-11 01:20:00,130.0,2,5,0,2
409,SUV,2023-03-13 23:30:00,2023-03-14 00:00:00,26.06,3,10,0,1
410,Bike,2023-04-29 00:21:00,2023-04-29 02:48:00,129.97,2,29,1,2
411,Truck,2023-07-09 16:15:00,2023-07-09 18:33:00,246.2,5,32,0,0
412,SUV,2023-06-08 08:35:00,2023-06-08 10:07:00,63.05,1,31,0,1
413,Bike,2023-08-09 07:06:00,2023-08-09 08:08:00,43.18,2,2,1,1
414,Car,2023-01-16 18:45:00,2023-01-16 22:28:00,259.79,5,12,0,0
415,Truck,2023-12-22 11:32:00,2023-12-22 12:07:00,21.82,4,27,1,1
416,Car,2023-09-10 01:48:00,2023-09-10 05:37:00,345.97,3,5,0,2
417,Car,2023-03-13 02:35:00,2023-03-13 02:52:00,27.63,2,37,0,2
418,Bike,2023-08-16 07:57:00,2023-08-16 11:31:00,319.73,1,27,0,2
419,SUV,2023-03-23 00:53:00,2023-03-23 03:06:00,204.06,4,23,0,2
420,Bike,2023-11-09 03:32:00,2023-11-09 05:10:00,103.41,5,33,0,1
421,Bike,2023-08-15 21:45:00,2023-08-15 22:12:00,51.1,3,4,1,2
422,Bike,2023-06-02 07:09:00,2023-06-02 09:24:00,216.07,1,21,1,1
423,Bike,2023-04-05 07:06:00,2023-04-05 09:06:00,165.5,5,24,0,0
424,Truck,2023-04-06 09:32:00,2023-04-06 10:47:00,106.74,5,44,1,2
425,SUV,2023-02-10 00:35:00,2023-02-10 03:49:00,356.16,2,31,0,0
426,Car,2023-04-03 16:00:00,2023-04-03 16:20:00,27.18,2,44,0,2
427,Car,2023-02-08 18:34:00,2023-02-08 21:07:00,92.06,1,48,0,0
428,SUV,2023-01-15 22:06:00,2023-01-16 01:11:00,172.94,5,24,0,0
429,Car,2023-01-25 01:11:00,2023-01-25 04:54:00,237.6,2,49,0,0
430,SUV,2023-12-20 11:48:00,2023-12-20 12:51:00,37.34,3,10,1,0
431,Car,2023-04-09 15:20:00,2023-04-09 18:54:00,390.7,3,49,1,0
432,Bike,2023-04-02 19:34:00,2023-04-02 20:00:00,20.95,5,49,1,1
433,Car,2023-01-07 05:57:00,2023-01-07 07:24:00,57.27,2,50,1,1
434,SUV,2023-04-02 20:31:00,2023-04-02 21:40:00,126.3,1,2,0,2
435,SUV,2023-07-27 14:53:00,2023-07-27 16:49:00,121.37,1,31,1,1
436,SUV,2023-10-02 18:52:00,2023-10-02 20:07:00,40.91,1,25,0,0
437,SUV,2023-01-21 08:57:00,2023-01-21 11:32:00,162.16,3,4,0,1
438,SUV,2023-06-07 20:30:00,2023-06-07 23:17:00,164.65,2,11,1,1
439,Truck,2023-11-16 18:05:00,2023-11-16 19:22:00,86.94,2,17,1,0
440,Truck,2023-02-17 09:08:00,2023-02-17 13:04:00,149.56,3,44,0,1
441,Car,2023-05-09 17:07:00,2023-05-09 18:00:00,89.13,1,2,0,0
442,SUV,2023-12-09 23:49:00,2023-12-10 01:31:00,192.38,1,6,0,1
443,Car,2023-04-22 05:56:00,2023-04-22 08:30:00,80.26,5,9,1,0
444,SUV,2023-05-27 14:17:00,2023-05-27 15:32:00,55.22,4,5,0,2
445,SUV,2023-10-01 15:45:00,2023-10-01 16:40:00,46.59,2,20,0,1
446,Truck,2023-11-20 19:50:00,2023-11-20 22:44:00,331.33,2,29,0,2
447,Truck,2023-06-23 02:02:00,2023-06-23 02:46:00,74.42,2,21,0,0
448,Bike,2023-12-19 22:25:00,2023-12-20 01:39:00,178.68,4,9,1,0
449,Truck,2023-04-06 17:20:00,2023-04-06 18:38:00,126.41,5,28,1,2
450,Bike,2023-08-27 20:14:00,2023-08-27 20:31:00,13.55,4,8,0,0
451,Bike,2023-05-22 12:30:00,2023-05-22 15:12:00,319.43,1,31,1,0
452,Bike,2023-01-01 03:09:00,2023-01-01 07:04:00,160.13,1,20,0,0
453,Bike,2023-05-26 12:29:00,2023-05-26 13:13:00,54.87,2,27,1,0
454,Bike,2023-03-25 16:55:00,2023-03-25 20:51:00,375.02,3,8,1,0
455,Car,2023-08-30 18:13:00,2023-08-30 19:26:00,38.6,2,21,1,0
456,Truck,2023-01-02 20:10:00,2023-01-02 22:45:00,274.47,3,28,1,0
457,Bike,2023-07-25 21:51:00,2023-07-26 01:25:00,111.53,4,23,0,0
458,SUV,2023-09-26 21:31:00,2023-09-26 22:31:00,42.49,1,6,0,2
459,Truck,2023-07-29 18:45:00,2023-07-29 22:20:00,223.0,3,3,0,1
460,Truck,2023-08-17 14:22:00,2023-08-17 17:34:00,106.02,4,5,1,0
461,Bike,2023-10-31 13:48:00,2023-10-31 14:37:00,84.76,1,9,1,2
462,Car,2023-02-01 03:39:00,2023-02-01 05:44:00,93.6,3,7,0,0
463,Bike,2023-09-08 16:24:00,2023-09-08 17:58:00,154.67,2,4,1,1
464,Car,2023-12-14 23:50:00,2023-12-15 01:36:00,161.92,2,39,1,0
465,SUV,2023-11-27 11:19:00,2023-11-27 13:28:00,65.98,2,5,0,2
466,Truck,2023-05-04 23:55:00,2023-05-05 00:31:00,55.46,4,11,1,2
467,SUV,2023-06-13 16:03:00,2023-06-13 19:30:00,111.1,2,15,0,1
468,Car,2023-07-28 22:17:00,2023-07-29 00:06:00,85.58,5,34,1,0
469,Car,2023-09-25 17:26:00,2023-09-25 21:25:00,474.63,1,13,0,2
470,SUV,2023-01-03 23:26:00,2023-01-04 00:00:00,61.51,4,48,1,1
471,Car,2023-05-15 20:50:00,2023-05-15 21:09:00,25.83,2,7,1,1
472,SUV,2023-09-22 15:10:00,2023-09-22 15:37:00,39.2,1,40,1,0
473,Truck,2023-04-07 15:08:00,2023-04-07 16:56:00,104.6,3,6,1,2
474,SUV,2023-10-05 12:45:00,2023-10-05 15:10:00,247.3,2,39,1,0
475,Truck,2023-12-08 05:00:00,2023-12-08 05:18:00,27.71,1,50,0,0
476,SUV,2023-11-14 21:40:00,2023-11-14 23:19:00,97.91,5,30,1,0
477,Car,2023-02-07 02:59:00,2023-02-07 04:30:00,83.82,3,22,0,2
478,SUV,2023-11-19 23:07:00,2023-11-20 00:35:00,108.39,5,25,0,1
479,Car,2023-10-31 04:31:00,2023-10-31 07:03:00,190.26,1,28,0,0
480,SUV,2023-11-03 13:18:00,2023-11-03 14:33:00,67.34,5,20,1,0
481,SUV,2023-06-29 03:20:00,2023-06-29 04:21:00,116.8,1,39,0,2
482,Bike,2023-08-31 01:53:00,2023-08-31 05:45:00,265.87,1,3,1,0
483,Car,2023-04-09 18:59:00,2023-04-09 22:27:00,282.73,5,5,1,1
484,Bike,2023-04-22 07:15:00,2023-04-22 07:41:00,30.57,1,1,1,0
485,Car,2023-10-14 19:14:00,2023-10-14 21:09:00,66.44,2,15,0,1
486,Bike,2023-11-04 17:35:00,2023-11-04 21:11:00,213.09,1,26,1,0
487,Truck,2023-07-29 17:27:00,2023-07-29 19:52:00,99.7,4,3,1,0
488,SUV,2023-01-20 23:04:00,2023-01-21 00:23:00,135.67,1,40,1,0
489,Car,2023-09-24 16:04:00,2023-09-24 18:10:00,124.42,4,41,0,1
490,Car,2023-02-20 08:54:00,2023-02-20 11:38:00,189.38,1,47,0,0
491,SUV,2023-05-19 22:33:00,2023-05-20 01:23:00,151.14,1,42,0,0
492,Car,2023-05-06 06:26:00,2023-05-06 10:05:00,220.56,5,34,0,0
493,Car,2023-04-17 08:20:00,2023-04-17 10:39:00,137.87,2,5,1,1
494,Bike,2023-10-13 11:23:00,2023-10-13 12:26:00,79.71,2,31,0,0
495,Car,2023-06-28 00:59:00,2023-06-28 02:57:00,123.71,3,13,1,2
496,Truck,2023-09-29 06:12:00,2023-09-29 10:02:00,266.63,5,43,0,1
497,Truck,2023-11-19 15:42:00,2023-11-19 17:09:00,154.81,5,1,1,2
498,SUV,2023-06-25 03:36:00,2023-06-25 07:23:00,189.24,2,22,0,0
499,Car,2023-06-21 01:18:00,2023-06-21 02:37:00,55.66,5,15,0,1
500,SUV,2023-05-05 04:38:00,2023-05-05 06:11:00,172.83,2,26,0,1
501,Truck,2023-03-08 17:29:00,2023-03-08 21:01:00,311.77,5,18,1,0
502,Car,2023-04-25 22:01:00,2023-04-26 00:21:00,74.23,1,48,1,2
503,Car,2023-10-13 14:31:00,2023-10-13 15:29:00,45.4,2,9,0,1
504,SUV,2023-05-12 07:42:00,2023-05-12 10:35:00,130.4,2,1,0,1
505,Truck,2023-12-28 04:43:00,2023-12-28 05:00:00,33.12,4,43,0,1
506,Car,2023-12-16 23:32:00,2023-12-16 23:50:00,14.56,5,9,0,1
507,SUV,2023-05-06 01:12:00,2023-05-06 02:11:00,42.45,5,23,0,1
508,Truck,2023-08-21 23:04:00,2023-08-22 00:41:00,189.66,2,43,0,0
509,SUV,2023-06-26 18:39:00,2023-06-26 21:30:00,254.4,1,45,1,1
510,Bike,2023-07-25 17:52:00,2023-07-25 18:23:00,18.8,1,2,1,2
511,Car,2023-01-11 03:16:00,2023-01-11 03:39:00,28.83,1,14,1,1
512,Bike,2023-03-24 12:41:00,2023-03-24 14:46:00,64.31,5,38,1,0
513,Truck,2023-08-04 06:27:00,2023-08-04 10:00:00,291.65,4,40,1,0
514,Bike,2023-05-31 14:54:00,2023-05-31 18:20:00,107.44,2,18,1,2
515,Bike,2023-10-03 15:19:00,2023-10-03 19:08:00,355.71,3,16,0,1
516,Truck,2023-02-12 04:39:00,2023-02-12 05:51:00,92.48,4,29,0,2
517,SUV,2023-05-28 08:53:00,2023-05-28 12:25:00,265.02,3,44,0,2
518,Bike,2023-04-02 17:00:00,2023-04-02 19:58:00,142.56,4,11,0,2
519,SUV,2023-02-09 04:50:00,2023-02-09 05:25:00,20.1,1,6,0,2
520,Bike,2023-01-04 04:22:00,2023-01-04 06:44:00,224.59,5,3,1,1
521,SUV,2023-03-08 07:04:00,2023-03-08 08:19:00,64.93,3,14,1,0
522,Truck,2023-05-14 18:22:00,2023-05-14 21:22:00,313.89,4,2,1,0
523,Bike,2023-01-19 13:54:00,2023-01-19 17:43:00,173.15,5,32,1,1
524,Truck,2023-02-15 11:32:00,2023-02-15 13:47:00,166.36,3,31,1,2
525,Bike,2023-01-03 10:55:00,2023-01-03 11:18:00,42.5,2,11,0,1
526,Truck,2023-06-12 08:48:00,2023-06-12 11:36:00,288.6,4,22,1,2
527,Truck,2023-03-08 20:58:00,2023-03-08 23:51:00,112.25,2,3,1,2
528,Bike,2023-10-23 01:42:00,2023-10-23 04:06:00,204.71,1,50,1,1
529,Bike,2023-11-06 12:20:00,2023-11-06 13:46:00,71.51,2,31,0,1
530,Bike,2023-07-04 08:37:00,2023-07-04 09:56:00,150.98,2,33,0,2
531,Car,2023-10-29 04:38:00,2023-10-29 05:04:00,39.15,4,24,0,2
532,SUV,2023-11-11 15:32:00,2023-11-11 17:59:00,196.59,1,1,0,2
533,Car,2023-09-28 08:59:00,2023-09-28 12:18:00,275.44,2,44,0,2
534,Car,2023-12-11 05:12:00,2023-12-11 07:30:00,150.11,5,15,0,1
535,Truck,2023-10-03 17:42:00,2023-10-03 21:27:00,127.77,3,37,1,0
536,Bike,2023-11-07 08:59:00,2023-11-07 11:17:00,237.06,2,27,1,0
537,SUV,2023-01-24 17:46:00,2023-01-24 21:37:00,213.88,1,38,1,2
538,Truck,2023-07-11 13:56:00,2023-07-11 14:38:00,26.47,2,48,0,0
539,Car,2023-01-06 17:44:00,2023-01-06 20:09:00,119.84,3,27,0,0
540,Bike,2023-08-25 16:10:00,2023-08-25 19:18:00,365.59,1,44,0,0
541,Truck,2023-03-29 17:27:00,2023-03-29 19:36:00,237.58,4,12,0,0
542,Bike,2023-02-01 09:15:00,2023-02-01 11:53:00,167.46,1,3,1,0
543,Truck,2023-08-28 21:25:00,2023-08-28 22:29:00,54.4,4,30,0,0
544,Bike,2023-08-12 16:40:00,2023-08-12 17:01:00,29.78,1,32,0,2
545,Car,2023-01-17 08:57:00,2023-01-17 12:51:00,271.29,3,23,0,2
546,SUV,2023-06-29 18:23:00,2023-06-29 22:10:00,319.7,3,2,0,2
547,Car,2023-03-20 18:31:00,2023-03-20 22:08:00,157.76,1,7,0,1
548,SUV,2023-06-23 19:20:00,2023-06-23 21:58:00,230.54,2,34,1,0
549,Bike,2023-06-14 20:27:00,2023-06-14 21:29:00,63.21,3,32,0,0
550,Truck,2023-04-27 01:10:00,2023-04-27 04:32:00,303.81,4,39,0,1
551,Car,2023-12-31 15:44:00,2023-12-31 18:42:00,109.07,4,32,1,0
552,SUV,2023-08-04 04:01:00,2023-08-04 07:33:00,131.88,5,43,0,2
553,Car,2023-06-04 09:28:00,2023-06-04 10:27:00,90.87,4,43,0,2
554,SUV,2023-02-20 17:26:00,2023-02-20 18:33:00,103.1,5,14,1,1
555,Car,2023-04-09 01:55:00,2023-04-09 05:27:00,159.71,1,3,1,2
556,SUV,2023-03-01 12:37:00,2023-03-01 15:21:00,309.84,1,46,1,1
557,SUV,2023-08-11 09:53:00,2023-08-11 12:15:00,137.22,1,32,1,2
558,Bike,2023-04-14 01:10:00,2023-04-14 03:21:00,204.25,2,43,1,0
559,SUV,2023-05-14 08:56:00,2023-05-14 09:39:00,31.89,2,36,1,2
560,Bike,2023-02-28 10:43:00,2023-02-28 13:27:00,174.29,5,17,1,1
561,SUV,2023-09-17 22:57:00,2023-09-18 01:44:00,276.08,4,48,1,0
562,Truck,2023-10-21 22:09:00,2023-10-22 01:50:00,333.31,4,3,1,1
563,Truck,2023-12-27 04:46:00,2023-12-27 05:41:00,37.43,1,10,1,0
564,Truck,2023-03-08 05:03:00,2023-03-08 08:07:00,211.04,3,47,0,0
565,SUV,2023-05-05 13:33:00,2023-05-05 15:28:00,123.28,2,40,1,2
566,Bike,2023-12-28 07:05:00,2023-12-28 10:08:00,170.53,2,18,1,2
567,Bike,2023-08-04 23:15:00,2023-08-04 23:46:00,16.03,1,3,1,0
568,SUV,2023-07-21 09:31:00,2023-07-21 10:37:00,50.25,2,39,1,2
569,Truck,2023-05-19 22:16:00,2023-05-20 02:01:00,263.13,1,10,1,2
570,Truck,2023-04-02 13:43:00,2023-04-02 15:30:00,181.47,5,9,0,1
571,Bike,2023-01-29 04:07:00,2023-01-29 07:54:00,282.73,4,46,0,2
572,Truck,2023-10-02 16:12:00,2023-10-02 19:33:00,366.08,3,46,0,0
573,Car,2023-11-12 14:32:00,2023-11-12 17:22:00,211.69,4,11,1,2
574,Bike,2023-06-27 09:18:00,2023-06-27 10:55:00,72.65,4,33,1,0
575,Truck,2023-11-14 07:46:00,2023-11-14 08:18:00,20.2,5,36,0,0
576,Bike,2023-11-15 08:53:00,2023-11-15 11:00:00,129.53,2,26,1,1
577,Car,2023-05-16 09:57:00,2023-05-16 11:43:00,149.52,3,27,1,0
578,Bike,2023-07-26 15:25:00,2023-07-26 17:58:00,299.92,2,38,0,0
579,Bike,2023-01-26 20:00:00,2023-01-26 20:19:00,16.35,4,22,1,1
580,Bike,2023-12-29 13:21:00,2023-12-29 15:50:00,251.32,1,26,1,0
581,Bike,2023-05-25 12:32:00,2023-05-25 14:54:00,164.21,4,22,1,1
582,Car,2023-03-04 03:25:00,2023-03-04 05:20:00,97.39,2,5,1,0
583,SUV,2023-12-15 14:44:00,2023-12-15 18:34:00,356.42,4,35,1,2
584,Bike,2023-07-22 23:17:00,2023-07-23 02:11:00,166.4,1,2,1,1
585,Bike,2023-03-09 17:40:00,2023-03-09 20:56:00,144.24,5,35,1,1
586,Truck,2023-10-21 16:38:00,2023-10-21 18:37:00,109.76,2,9,0,0
587,Bike,2023-03-06 11:11:00,2023-03-06 11:42:00,60.03,4,49,0,1
588,Truck,2023-05-24 23:40:00,2023-05-25 00:12:00,38.37,2,18,1,0
589,SUV,2023-03-26 16:54:00,2023-03-26 19:03:00,231.1,5,43,1,1
590,Car,2023-01-01 06:20:00,2023-01-01 07:35:00,89.94,4,12,0,1
591,Car,2023-01-02 04:18:00,2023-01-02 06:05:00,97.22,4,3,0,2
592,SUV,2023-01-30 04:04:00,2023-01-30 06:06:00,67.84,2,18,0,0
593,Car,2023-01-13 06:08:00,2023-01-13 08:29:00,218.75,2,38,0,2
594,SUV,2023-06-03 23:11:00,2023-06-03 23:54:00,46.54,1,7,0,1
595,SUV,2023-06-18 11:17:00,2023-06-18 12:18:00,37.32,5,33,0,0
596,SUV,2023-08-18 22:56:00,2023-08-19 02:08:00,216.62,1,6,0,2
597,Car,2023-10-25 19:47:00,2023-10-25 22:24:00,107.59,4,18,1,1
598,Truck,2023-05-20 22:03:00,2023-05-20 22:53:00,30.41,2,45,0,2
599,SUV,2023-09-06 13:21:00,2023-09-06 14:11:00,94.42,4,22,0,1
600,Bike,2023-06-24 17:53:00,2023-06-24 18:13:00,29.93,4,39,0,1
601,Car,2023-11-20 19:00:00,2023-11-20 21:46:00,100.88,3,9,1,0
602,SUV,2023-03-06 00:18:00,2023-03-06 01:08:00,92.81,3,35,1,0
603,SUV,2023-06-24 06:40:00,2023-06-24 09:29:00,185.91,4,23,1,0
604,Bike,2023-09-12 18:13:00,2023-09-12 18:43:00,27.71,2,12,0,1
605,Truck,2023-10-01 00:31:00,2023-10-01 03:10:00,309.43,4,24,0,2
606,Truck,2023-12-20 05:24:00,2023-12-20 08:54:00,385.89,3,50,0,0
607,Truck,2023-11-18 01:00:00,2023-11-18 03:42:00,246.41,2,40,1,0
608,SUV,2023-07-23 01:24:00,2023-07-23 04:42:00,128.04,4,9,1,0
609,SUV,2023-07-12 19:29:00,2023-07-12 20:06:00,42.76,5,13,1,0
610,SUV,2023-10-04 12:11:00,2023-10-04 16:02:00,150.14,5,40,1,1
611,Car,2023-09-08 09:08:00,2023-09-08 12:07:00,250.76,4,42,1,2
612,Bike,2023-01-22 20:05:00,2023-01-22 23:22:00,351.93,2,17,1,1
613,SUV,2023-07-24 07:49:00,2023-07-24 11:41:00,186.22,4,7,0,1
614,Bike,2023-06-02 22:49:00,2023-06-03 02:48:00,227.67,4,17,1,1
615,Bike,2023-01-27 19:51:00,2023-01-27 21:35:00,165.87,3,50,1,0
616,Truck,2023-08-23 12:30:00,2023-08-23 14:07:00,112.03,5,24,1,2
617,Car,2023-09-06 14:28:00,2023-09-06 15:37:00,78.33,3,2,1,1
618,SUV,2023-03-15 19:45:00,2023-03-15 20:17:00,62.8,3,35,0,1
619,Truck,2023-05-11 17:45:00,2023-05-11 19:45:00,223.96,4,28,0,1
620,Truck,2023-11-15 19:37:00,2023-11-15 22:28:00,140.13,3,19,1,0
621,SUV,2023-12-13 05:10:00,2023-12-13 07:58:00,135.65,5,33,0,0
622,Bike,2023-11-28 08:24:00,2023-11-28 08:51:00,29.36,3,21,0,1
623,Truck,2023-02-23 21:50:00,2023-02-23 22:43:00,79.44,5,10,0,0
624,Bike,2023-03-04 10:25:00,2023-03-04 13:47:00,332.51,3,46,0,2
625,Car,2023-08-14 18:16:00,2023-08-14 18:36:00,21.76,5,45,0,0
626,Bike,2023-01-16 21:46:00,2023-01-16 23:24:00,79.57,3,9,0,1
627,Car,2023-09-13 20:57:00,2023-09-13 22:05:00,78.17,3,38,0,2
628,Bike,2023-09-21 09:10:00,2023-09-21 09:35:00,41.96,2,6,1,0
629,Truck,2023-09-01 18:09:00,2023-09-01 20:17:00,197.64,5,42,0,1
630,Truck,2023-01-08 17:09:00,2023-01-08 19:24:00,138.55,5,35,1,2
631,Car,2023-09-01 07:49:00,2023-09-01 10:36:00,236.15,5,18,0,2
632,SUV,2023-07-17 02:18:00,2023-07-17 03:18:00,64.19,1,19,0,2
633,Car,2023-04-25 23:44:00,2023-04-26 03:22:00,209.04,3,5,0,0
634,Car,2023-02-14 03:12:00,2023-02-14 06:43:00,300.36,5,25,1,2
635,Bike,2023-05-14 16:10:00,2023-05-14 19:28:00,206.67,1,11,0,0
